format,sheet,row,col,valueJson,display,formula
ifrs17-result-snapshot,I17利润表,12,3,165.84292668386777,165.84,
ifrs17-result-snapshot,I17利润表,12,4,3.3914881104240626,3.39,
ifrs17-result-snapshot,I17利润表,12,5,25.845188402541464,25.85,
ifrs17-result-snapshot,I17利润表,12,6,1.5630757931805988e-16,0,
ifrs17-result-snapshot,I17利润表,12,7,223.449988,223.45,
ifrs17-result-snapshot,I17利润表,12,9,0,0,
ifrs17-result-snapshot,I17利润表,12,11,0,0,
ifrs17-result-snapshot,I17利润表,12,12,"""损失摊销""",损失摊销,
ifrs17-result-snapshot,I17利润表,12,13,2491.2959342202007,"2,491.3",
ifrs17-result-snapshot,I17利润表,12,14,2072.7663430233674,"2,072.77",
ifrs17-result-snapshot,I17利润表,12,15,165.84292668386772,165.84,
ifrs17-result-snapshot,I17利润表,12,16,3.391488110424062,3.39,
ifrs17-result-snapshot,I17利润表,12,17,25.84518840254151,25.85,
ifrs17-result-snapshot,I17利润表,12,18,1.5630757931805993e-16,0,
ifrs17-result-snapshot,I17利润表,12,19,223.449988,223.45,
ifrs17-result-snapshot,I17利润表,12,21,0.010724317033600527,0.01,
ifrs17-result-snapshot,I17利润表,12,22,"""损失摊销""",损失摊销,
ifrs17-result-snapshot,I17利润表,12,23,2491.285209903166,"2,491.29",
ifrs17-result-snapshot,I17利润表,12,24,2072.76897437108,"2,072.77",
ifrs17-result-snapshot,I17利润表,12,25,165.84610781688033,165.85,
ifrs17-result-snapshot,I17利润表,12,26,3.391488110424062,3.39,
ifrs17-result-snapshot,I17利润表,12,27,25.82865160478111,25.83,
ifrs17-result-snapshot,I17利润表,12,28,1.5634168179928107e-16,0,
ifrs17-result-snapshot,I17利润表,12,29,223.449988,223.45,
ifrs17-result-snapshot,I17利润表,12,31,0.010724317033600527,0.01,
ifrs17-result-snapshot,I17利润表,12,32,"""损失摊销""",损失摊销,
ifrs17-result-snapshot,I17利润表,12,33,2491.285209903166,"2,491.29",
ifrs17-result-snapshot,I17利润表,12,34,2072.76897437108,"2,072.77",
ifrs17-result-snapshot,I17利润表,12,35,165.84610781688042,165.85,
ifrs17-result-snapshot,I17利润表,12,36,3.3914881104240613,3.39,
ifrs17-result-snapshot,I17利润表,12,37,25.828651604781093,25.83,
ifrs17-result-snapshot,I17利润表,12,38,1.5634168179928107e-16,0,
ifrs17-result-snapshot,I17利润表,12,39,223.449988,223.45,
ifrs17-result-snapshot,I17利润表,13,0,"""获取费用摊销""",获取费用摊销,
ifrs17-result-snapshot,I17利润表,13,1,-6601.4825167350255,"(6,601.48)",
ifrs17-result-snapshot,I17利润表,13,2,-3146.5179680719784,"(3,146.52)",
ifrs17-result-snapshot,I17利润表,13,3,-1113.1818318081337,"(1,113.18)",
ifrs17-result-snapshot,I17利润表,13,4,-19.520888875503193,(19.52),
ifrs17-result-snapshot,I17利润表,13,5,-4.705313179411963,(4.71),
ifrs17-result-snapshot,I17利润表,13,6,0,0,
ifrs17-result-snapshot,I17利润表,13,7,-2317.5565148,"(2,317.56)",
ifrs17-result-snapshot,I17利润表,13,9,0,0,
ifrs17-result-snapshot,I17利润表,13,11,30.481720298380242,30.48,
ifrs17-result-snapshot,I17利润表,13,12,"""获取费用摊销""",获取费用摊销,
ifrs17-result-snapshot,I17利润表,13,13,-6631.964237033406,"(6,631.96)",
ifrs17-result-snapshot,I17利润表,13,14,-3146.390743865227,"(3,146.39)",
ifrs17-result-snapshot,I17利润表,13,15,-1112.6623929273458,"(1,112.66)",
ifrs17-result-snapshot,I17利润表,13,16,-19.520864361948846,(19.52),
ifrs17-result-snapshot,I17利润表,13,17,-4.705765878883918,(4.71),
ifrs17-result-snapshot,I17利润表,13,18,0,0,
ifrs17-result-snapshot,I17利润表,13,19,-2348.6844699999997,"(2,348.68)",
ifrs17-result-snapshot,I17利润表,13,21,675.1273359829487,675.13,
ifrs17-result-snapshot,I17利润表,13,22,"""获取费用摊销""",获取费用摊销,
ifrs17-result-snapshot,I17利润表,13,23,-7276.609852717974,"(7,276.61)",
ifrs17-result-snapshot,I17利润表,13,24,-3141.672836757608,"(3,141.67)",
ifrs17-result-snapshot,I17利润表,13,25,-1111.453952134397,"(1,111.45)",
ifrs17-result-snapshot,I17利润表,13,26,-19.52093147810321,(19.52),
ifrs17-result-snapshot,I17利润表,13,27,-4.466974232704085,(4.47),
ifrs17-result-snapshot,I17利润表,13,28,0,0,
ifrs17-result-snapshot,I17利润表,13,29,-2999.495158115162,"(2,999.5)",
ifrs17-result-snapshot,I17利润表,13,31,675.330417830286,675.33,
ifrs17-result-snapshot,I17利润表,13,32,"""获取费用摊销""",获取费用摊销,
ifrs17-result-snapshot,I17利润表,13,33,-7276.8129345653115,"(7,276.81)",
ifrs17-result-snapshot,I17利润表,13,34,-3141.7930683540244,"(3,141.79)",
ifrs17-result-snapshot,I17利润表,13,35,-1111.5368023853189,"(1,111.54)",
ifrs17-result-snapshot,I17利润表,13,36,-19.52093147810321,(19.52),
ifrs17-result-snapshot,I17利润表,13,37,-4.466974232704084,(4.47),
ifrs17-result-snapshot,I17利润表,13,38,0,0,
ifrs17-result-snapshot,I17利润表,13,39,-2999.495158115162,"(2,999.5)",
ifrs17-result-snapshot,I17利润表,14,0,"""首日亏损""",首日亏损,
ifrs17-result-snapshot,I17利润表,14,1,-2135.8284233962504,"(2,135.83)",
ifrs17-result-snapshot,I17利润表,14,2,-786.8718401556864,(786.87),
ifrs17-result-snapshot,I17利润表,14,3,-326.54781459717196,(326.55),
ifrs17-result-snapshot,I17利润表,14,4,0,0,
ifrs17-result-snapshot,I17利润表,14,5,-1022.4087686433953,"(1,022.41)",
ifrs17-result-snapshot,I17利润表,14,6,0,0,
ifrs17-result-snapshot,I17利润表,14,9,-2.9103830456733705e-12,(0),
ifrs17-result-snapshot,I17利润表,14,11,1.964508555829525e-11,0,
ifrs17-result-snapshot,I17利润表,14,12,"""首日亏损""",首日亏损,
ifrs17-result-snapshot,I17利润表,14,13,-2135.8284233962704,"(2,135.83)",
ifrs17-result-snapshot,I17利润表,14,14,-786.8718401557228,(786.87),
ifrs17-result-snapshot,I17利润表,14,15,-326.54781459714866,(326.55),
ifrs17-result-snapshot,I17利润表,14,16,0,0,
ifrs17-result-snapshot,I17利润表,14,17,-1022.4087686433983,"(1,022.41)",
ifrs17-result-snapshot,I17利润表,14,18,0,0,
ifrs17-result-snapshot,I17利润表,14,21,4.547473508864641e-11,0,
ifrs17-result-snapshot,I17利润表,14,22,"""首日亏损""",首日亏损,
ifrs17-result-snapshot,I17利润表,14,23,-2135.828423396296,"(2,135.83)",
ifrs17-result-snapshot,I17利润表,14,24,-786.8718401557402,(786.87),
ifrs17-result-snapshot,I17利润表,14,25,-326.5478145971603,(326.55),
ifrs17-result-snapshot,I17利润表,14,26,0,0,
ifrs17-result-snapshot,I17利润表,14,27,-1022.4087686433977,"(1,022.41)",
ifrs17-result-snapshot,I17利润表,14,28,0,0,
ifrs17-result-snapshot,I17利润表,14,31,-7.385096978396178e-11,(0),
ifrs17-result-snapshot,I17利润表,14,32,"""首日亏损""",首日亏损,
ifrs17-result-snapshot,I17利润表,14,33,-2135.8284233961767,"(2,135.83)",
ifrs17-result-snapshot,I17利润表,14,34,-786.8718401557446,(786.87),
ifrs17-result-snapshot,I17利润表,14,35,-326.5478145970381,(326.55),
ifrs17-result-snapshot,I17利润表,14,36,0,0,
ifrs17-result-snapshot,I17利润表,14,37,-1022.4087686433977,"(1,022.41)",
ifrs17-result-snapshot,I17利润表,14,38,0,0,
ifrs17-result-snapshot,I17利润表,15,0,"""亏损加剧/转回""",亏损加剧/转回,
ifrs17-result-snapshot,I17利润表,15,1,560.2153522879119,560.22,
ifrs17-result-snapshot,I17利润表,15,2,-2.1375437015907663,(2.14),
ifrs17-result-snapshot,I17利润表,15,3,-234.0471907017796,(234.05),
ifrs17-result-snapshot,I17利润表,15,4,29.941023221106434,29.94,
ifrs17-result-snapshot,I17利润表,15,5,769.4098610606634,769.41,
ifrs17-result-snapshot,I17利润表,15,6,3.2684965844964606e-14,0,
ifrs17-result-snapshot,I17利润表,15,7,-2.95079799999997,(2.95),
ifrs17-result-snapshot,I17利润表,15,9,-4.095122676517349e-7,(0),
ifrs17-result-snapshot,I17利润表,15,11,-0.22037232273069093,(0.22),
ifrs17-result-snapshot,I17利润表,15,12,"""亏损加剧/转回""",亏损加剧/转回,
ifrs17-result-snapshot,I17利润表,15,13,560.4357246106425,560.44,
ifrs17-result-snapshot,I17利润表,15,14,-2.0612093474235733,(2.06),
ifrs17-result-snapshot,I17利润表,15,15,-233.05414453584962,(233.05),
ifrs17-result-snapshot,I17利润表,15,16,29.9410232211063,29.94,
ifrs17-result-snapshot,I17利润表,15,17,769.4103203051912,769.41,
ifrs17-result-snapshot,I17利润表,15,18,-4.831690603168681e-14,(0),
ifrs17-result-snapshot,I17利润表,15,19,-2.95079799999997,(2.95),
ifrs17-result-snapshot,I17利润表,15,21,115.02922861232246,115.03,
ifrs17-result-snapshot,I17利润表,15,22,"""亏损加剧/转回""",亏损加剧/转回,
ifrs17-result-snapshot,I17利润表,15,23,445.18612367558933,445.19,
ifrs17-result-snapshot,I17利润表,15,24,-112.10098191073193,(112.1),
ifrs17-result-snapshot,I17利润表,15,25,-237.5295341232326,(237.53),
ifrs17-result-snapshot,I17利润表,15,26,29.941023221106207,29.94,
ifrs17-result-snapshot,I17利润表,15,27,767.8264140786407,767.83,
ifrs17-result-snapshot,I17利润表,15,28,-5.826450433232821e-14,(0),
ifrs17-result-snapshot,I17利润表,15,29,-2.95079799999997,(2.95),
ifrs17-result-snapshot,I17利润表,15,31,97.24247719189525,97.24,
ifrs17-result-snapshot,I17利润表,15,32,"""亏损加剧/转回""",亏损加剧/转回,
ifrs17-result-snapshot,I17利润表,15,33,462.97287509601654,462.97,
ifrs17-result-snapshot,I17利润表,15,34,-113.29379666572677,(113.29),
ifrs17-result-snapshot,I17利润表,15,35,-216.5088125649272,(216.51),
ifrs17-result-snapshot,I17利润表,15,36,29.94102322110725,29.94,
ifrs17-result-snapshot,I17利润表,15,37,765.7852586959852,765.79,
ifrs17-result-snapshot,I17利润表,15,38,-7.531752999057062e-14,(0),
ifrs17-result-snapshot,I17利润表,15,39,-2.95079799999997,(2.95),
ifrs17-result-snapshot,I17利润表,16,0,"""（与过去服务相关的）已发生赔款负债的调整""",（与过去服务相关的）已发生赔款负债的调整,
ifrs17-result-snapshot,I17利润表,16,1,4146.584282365894,"4,146.58",
ifrs17-result-snapshot,I17利润表,16,2,2477.9396789253287,"2,477.94",
ifrs17-result-snapshot,I17利润表,16,3,46.17187375923495,46.17,
ifrs17-result-snapshot,I17利润表,16,4,0,0,
ifrs17-result-snapshot,I17利润表,16,5,100.1978882384821,100.2,
ifrs17-result-snapshot,I17利润表,16,6,0,0,
ifrs17-result-snapshot,I17利润表,16,7,1522.274841442848,"1,522.27",
ifrs17-result-snapshot,I17利润表,16,9,0,0,
ifrs17-result-snapshot,I17利润表,16,11,0.000017169058992294595,0,
ifrs17-result-snapshot,I17利润表,16,12,"""（与过去服务相关的）已发生赔款负债的调整""",（与过去服务相关的）已发生赔款负债的调整,
ifrs17-result-snapshot,I17利润表,16,13,4146.584265196835,"4,146.58",
ifrs17-result-snapshot,I17利润表,16,14,2477.9396630337515,"2,477.94",
ifrs17-result-snapshot,I17利润表,16,15,46.17187374607492,46.17,
ifrs17-result-snapshot,I17利润表,16,16,0,0,
ifrs17-result-snapshot,I17利润表,16,17,100.19788659784055,100.2,
ifrs17-result-snapshot,I17利润表,16,18,0,0,
ifrs17-result-snapshot,I17利润表,16,19,1522.2748418191677,"1,522.27",
ifrs17-result-snapshot,I17利润表,16,21,0.000017169058264698833,0,
ifrs17-result-snapshot,I17利润表,16,22,"""（与过去服务相关的）已发生赔款负债的调整""",（与过去服务相关的）已发生赔款负债的调整,
ifrs17-result-snapshot,I17利润表,16,23,4146.584265196836,"4,146.58",
ifrs17-result-snapshot,I17利润表,16,24,2477.939663033752,"2,477.94",
ifrs17-result-snapshot,I17利润表,16,25,46.17187374607492,46.17,
ifrs17-result-snapshot,I17利润表,16,26,0,0,
ifrs17-result-snapshot,I17利润表,16,27,100.19788659784054,100.2,
ifrs17-result-snapshot,I17利润表,16,28,0,0,
ifrs17-result-snapshot,I17利润表,16,29,1522.2748418191677,"1,522.27",
ifrs17-result-snapshot,I17利润表,16,32,"""（与过去服务相关的）已发生赔款负债的调整""",（与过去服务相关的）已发生赔款负债的调整,
ifrs17-result-snapshot,I17利润表,16,33,4146.584265196836,"4,146.58",
ifrs17-result-snapshot,I17利润表,16,34,2477.939663033752,"2,477.94",
ifrs17-result-snapshot,I17利润表,16,35,46.17187374607492,46.17,
ifrs17-result-snapshot,I17利润表,16,36,0,0,
ifrs17-result-snapshot,I17利润表,16,37,100.19788659784054,100.2,
ifrs17-result-snapshot,I17利润表,16,38,0,0,
ifrs17-result-snapshot,I17利润表,16,39,1522.2748418191677,"1,522.27",
ifrs17-result-snapshot,I17利润表,17,0,"""再保险净收益/成本""",再保险净收益/成本,
ifrs17-result-snapshot,I17利润表,17,1,-267.94629564585705,(267.95),
ifrs17-result-snapshot,I17利润表,17,8,-267.94629564585705,(267.95),
ifrs17-result-snapshot,I17利润表,17,9,0,0,
ifrs17-result-snapshot,I17利润表,17,11,0.13961622383008035,0.14,
ifrs17-result-snapshot,I17利润表,17,12,"""再保险净收益/成本""",再保险净收益/成本,
ifrs17-result-snapshot,I17利润表,17,13,-268.08591186968715,(268.09),
ifrs17-result-snapshot,I17利润表,17,20,-268.08591186968715,(268.09),
ifrs17-result-snapshot,I17利润表,17,21,0.13961622383039868,0.14,
ifrs17-result-snapshot,I17利润表,17,22,"""再保险净收益/成本""",再保险净收益/成本,
ifrs17-result-snapshot,I17利润表,17,23,-268.0859118696875,(268.09),
ifrs17-result-snapshot,I17利润表,17,30,-268.0859118696875,(268.09),
ifrs17-result-snapshot,I17利润表,17,31,-114.45886989111041,(114.46),
ifrs17-result-snapshot,I17利润表,17,32,"""再保险净收益/成本""",再保险净收益/成本,
ifrs17-result-snapshot,I17利润表,17,33,-153.48742575474665,(153.49),
ifrs17-result-snapshot,I17利润表,17,40,-153.48742575474665,(153.49),
ifrs17-result-snapshot,I17利润表,18,0,"""保险费用合计""",保险费用合计,
ifrs17-result-snapshot,I17利润表,18,1,-34782.001155951075,"(34,782)",
ifrs17-result-snapshot,I17利润表,18,2,-18250.537330305408,"(18,250.54)",
ifrs17-result-snapshot,I17利润表,18,3,-5325.616390190087,"(5,325.62)",
ifrs17-result-snapshot,I17利润表,18,4,-10.060786165212539,(10.06),
ifrs17-result-snapshot,I17利润表,18,5,-547.7802668468278,(547.78),
ifrs17-result-snapshot,I17利润表,18,6,-1.1314524318330887,(1.13),
ifrs17-result-snapshot,I17利润表,18,7,-10378.928634775377,"(10,378.93)",
ifrs17-result-snapshot,I17利润表,18,8,-267.94629564585705,(267.95),
ifrs17-result-snapshot,I17利润表,18,9,-4.095258191227913e-7,(0),
ifrs17-result-snapshot,I17利润表,18,11,30.400981702108403,30.4,
ifrs17-result-snapshot,I17利润表,18,12,"""保险费用合计""",保险费用合计,
ifrs17-result-snapshot,I17利润表,18,13,-34812.40213765318,"(34,812.4)",
ifrs17-result-snapshot,I17利润表,18,14,-18276.740337786567,"(18,276.74)",
ifrs17-result-snapshot,I17利润表,18,15,-5364.272129166826,"(5,364.27)",
ifrs17-result-snapshot,I17利润表,18,16,-10.043018112179743,(10.04),
ifrs17-result-snapshot,I17利润表,18,17,-548.1624071992235,(548.16),
ifrs17-result-snapshot,I17利润表,18,18,-1.1307732808098847,(1.13),
ifrs17-result-snapshot,I17利润表,18,19,-10343.118093205496,"(10,343.12)",
ifrs17-result-snapshot,I17利润表,18,20,-268.08591186968715,(268.09),
ifrs17-result-snapshot,I17利润表,18,21,234.08981211945064,234.09,
ifrs17-result-snapshot,I17利润表,18,22,"""保险费用合计""",保险费用合计,
ifrs17-result-snapshot,I17利润表,18,23,-35016.09096807052,"(35,016.09)",
ifrs17-result-snapshot,I17利润表,18,24,-17750.087753413,"(17,750.09)",
ifrs17-result-snapshot,I17利润表,18,25,-5152.656757708288,"(5,152.66)",
ifrs17-result-snapshot,I17利润表,18,26,-6.0579511573201215,(6.06),
ifrs17-result-snapshot,I17利润表,18,27,-514.9710929379894,(514.97),
ifrs17-result-snapshot,I17利润表,18,28,-0.9344005245047817,(0.93),
ifrs17-result-snapshot,I17利润表,18,29,-11323.29710086955,"(11,323.3)",
ifrs17-result-snapshot,I17利润表,18,30,-268.0859118696875,(268.09),
ifrs17-result-snapshot,I17利润表,18,31,101.90765643130871,101.91,
ifrs17-result-snapshot,I17利润表,18,32,"""保险费用合计""",保险费用合计,
ifrs17-result-snapshot,I17利润表,18,33,-34883.90881238238,"(34,883.91)",
ifrs17-result-snapshot,I17利润表,18,34,-17751.400799764415,"(17,751.4)",
ifrs17-result-snapshot,I17利润表,18,35,-5131.718886400782,"(5,131.72)",
ifrs17-result-snapshot,I17利润表,18,36,-6.057951157319076,(6.06),
ifrs17-result-snapshot,I17利润表,18,37,-517.0122483206449,(517.01),
ifrs17-result-snapshot,I17利润表,18,38,-0.9344005245047988,(0.93),
ifrs17-result-snapshot,I17利润表,18,39,-11323.297100869551,"(11,323.3)",
ifrs17-result-snapshot,I17利润表,18,40,-153.48742575474665,(153.49),
ifrs17-result-snapshot,I17利润表,19,0,"""保险服务业绩合计""",保险服务业绩合计,
ifrs17-result-snapshot,I17利润表,19,1,14100.22473828639,"14,100.22",
ifrs17-result-snapshot,I17利润表,19,2,12377.33661340113,"12,377.34",
ifrs17-result-snapshot,I17利润表,19,3,1408.9573057489586,"1,408.96",
ifrs17-result-snapshot,I17利润表,19,4,262.35981440053393,262.36,
ifrs17-result-snapshot,I17利润表,19,5,427.0362954077567,427.04,
ifrs17-result-snapshot,I17利润表,19,6,2.6055885804793193,2.61,
ifrs17-result-snapshot,I17利润表,19,7,-110.12458401614131,(110.12),
ifrs17-result-snapshot,I17利润表,19,8,-267.94629564585705,(267.95),
ifrs17-result-snapshot,I17利润表,19,9,-4.095258191227913e-7,(0),
ifrs17-result-snapshot,I17利润表,19,11,29.914990117156414,29.91,
ifrs17-result-snapshot,I17利润表,19,12,"""保险服务业绩合计""",保险服务业绩合计,
ifrs17-result-snapshot,I17利润表,19,13,14070.309748169233,"14,070.31",
ifrs17-result-snapshot,I17利润表,19,14,12351.126285914017,"12,351.13",
ifrs17-result-snapshot,I17利润表,19,15,1370.7944827029016,"1,370.79",
ifrs17-result-snapshot,I17利润表,19,16,262.3775833949691,262.38,
ifrs17-result-snapshot,I17利润表,19,17,426.6545497742086,426.65,
ifrs17-result-snapshot,I17利润表,19,18,2.606267731502541,2.61,
ifrs17-result-snapshot,I17利润表,19,19,-74.31404244628648,(74.31),
ifrs17-result-snapshot,I17利润表,19,20,-268.08591186968715,(268.09),
ifrs17-result-snapshot,I17利润表,19,21,289.4838981253444,289.48,
ifrs17-result-snapshot,I17利润表,19,22,"""保险服务业绩合计""",保险服务业绩合计,
ifrs17-result-snapshot,I17利润表,19,23,13810.740840161045,"13,810.74",
ifrs17-result-snapshot,I17利润表,19,24,12822.269288840069,"12,822.27",
ifrs17-result-snapshot,I17利润表,19,25,1582.8277613347077,"1,582.83",
ifrs17-result-snapshot,I17利润表,19,26,266.36264777234425,266.36,
ifrs17-result-snapshot,I17利润表,19,27,459.05746329633337,459.06,
ifrs17-result-snapshot,I17利润表,19,28,2.802640487807627,2.8,
ifrs17-result-snapshot,I17利润表,19,29,-1054.4930501103474,"(1,054.49)",
ifrs17-result-snapshot,I17利润表,19,30,-268.0859118696875,(268.09),
ifrs17-result-snapshot,I17利润表,19,31,164.34024978072267,164.34,
ifrs17-result-snapshot,I17利润表,19,32,"""保险服务业绩合计""",保险服务业绩合计,
ifrs17-result-snapshot,I17利润表,19,33,13935.884488505666,"13,935.88",
ifrs17-result-snapshot,I17利润表,19,34,12814.196123737265,"12,814.2",
ifrs17-result-snapshot,I17利润表,19,35,1603.5119590295224,"1,603.51",
ifrs17-result-snapshot,I17利润表,19,36,266.36264777234646,266.36,
ifrs17-result-snapshot,I17利润表,19,37,456.9915929342443,456.99,
ifrs17-result-snapshot,I17利润表,19,38,2.802640487807602,2.8,
ifrs17-result-snapshot,I17利润表,19,39,-1054.4930501103488,"(1,054.49)",
ifrs17-result-snapshot,I17利润表,19,40,-153.48742575474665,(153.49),
ifrs17-result-snapshot,I17利润表,20,3,-0.36373065610077504,(0.36),
